12917,bottle of superior deep-green enchanted ink,bottles of superior deep-green enchanted ink,0,Fortifying ink with powder created by grinding down multi-aspected crystals has been found to improve aetherial conductivity several times more than ink fortified with common metals. The concentration of this bottle's contents appears to be remarkably high.,Superior Deep-green Enchanted Ink,25921,160,1
12918,bottle of deep-blue enchanted ink,bottles of deep-blue enchanted ink,0,Fortifying ink with powder created by grinding down multi-aspected crystals has been found to improve aetherial conductivity several times more than ink fortified with common metals.,Deep-blue Enchanted Ink,25923,120,1
12919,bottle of superior deep-blue enchanted ink,bottles of superior deep-blue enchanted ink,0,Fortifying ink with powder created by grinding down multi-aspected crystals has been found to improve aetherial conductivity several times more than ink fortified with common metals. The concentration of this bottle's contents appears to be remarkably high.,Superior Deep-blue Enchanted Ink,25923,160,1
12920,sack of red clay,sacks of red clay,0,Natural clay commonly used by potters and sculptors for its high malleability.,Red Clay,22634,130,1
12921,sack of black clay,sacks of black clay,0,A partially synthetic clay created by mixing ground stone with an alchemical reagent.,Black Clay,22634,136,1
12922,bundle of synthetic resin,bundles of synthetic resin,0,A fully malleable synthetic resin created through the wonders of alchemy.,Synthetic Resin,22652,142,1
12923,strip of bamboo weave,strips of bamboo weave,0,Thinly cut strips of bamboo used for creating simple models.,Bamboo Weave,27281,125,1
12924,piece of balsa wood scrap,pieces of balsa wood scrap,0,Unevenly cut pieces of light balsa wood. Can be used to create models.,Balsa Wood Scrap,22463,133,1
12925,length of balsa wood lumber,lengths of balsa wood lumber,0,"Processed balsa wood lumber. Optimal for creating large, detailed models.",Balsa Wood Lumber,22465,139,1
12926,loop of synthetic fiber,loops of synthetic fiber,0,Alchemically crafted fiber both thin and durable. Used for holding together pieces when creating models.,Synthetic Fiber,20907,145,1
12927,loop of aetherochemical fiber,loops of aetherochemical fiber,0,Super-strong fiber created using recently rediscovered Allagan aetherochemical techniques.,Aetherochemical Fiber,20908,150,1
12928,empty crystal,empty crystals,1,A transparent crystal almost completely devoid of elemental aspect.,Empty Crystal,20019,120,1
12929,empty cluster,empty clusters,1,A transparent crystal cluster almost completely devoid of elemental aspect.,Empty Cluster,20020,148,1
12930,,,0,,,0,0,0
12931,chunk of purified coke,chunks of purified coke,0,"A hot-burning fuel created by destructively distilling raw coal. This particular piece contains very few impurities, allowing for longer, hotter combustion.",Purified Coke,21462,180,1
12932,pinch of Raziqcoat,pinches of Raziqcoat,0,"Developed by a Near Eastern alchemist, this powder is used to treat and harden aurum regis.",Raziqcoat,22648,180,1
12933,lump of dryad sap,lumps of dryad sap,0,A partially congealed ball of sticky sap extracted from a dryad.,Dryad Sap,22638,180,1
12934,spindle of moonbeam silk,spindles of moonbeam silk,0,A brilliant white silk spun by a rare breed of Eorzean spider.,Moonbeam Silk,21669,180,1
12935,lump of odorless animal fat,lumps of odorless animal fat,0,This gobbet of beastkin tissue does not exhibit the rancid odor most commonly associated with animal fat.,Odorless Animal Fat,22638,180,1
12936,handful of duskborne aethersand,handfuls of duskborne aethersand,0,The elementally aspected remnants of aetherially reduced matter. This fine sand emits a weak glow indiscernible during the day.,Duskborne Aethersand,22613,139,1
12937,handful of dawnborne aethersand,handfuls of dawnborne aethersand,0,The elementally aspected remnants of aetherially reduced matter. This fine sand emits a brilliant light discernible even at midday.,Dawnborne Aethersand,22648,150,1
12938,handful of landborne aethersand,handfuls of landborne aethersand,0,The elementally aspected remnants of aetherially reduced mineral matter.,Landborne Aethersand,21006,160,1
12939,handful of leafborne aethersand,handfuls of leafborne aethersand,0,The elementally aspected remnants of aetherially reduced floral matter.,Leafborne Aethersand,22649,160,1
12940,handful of seaborne aethersand,handfuls of seaborne aethersand,0,The elementally aspected remnants of aetherially reduced sea life.,Seaborne Aethersand,22650,160,1
12941,chunk of chalcocite,chunks of chalcocite,0,A black metallic ore containing copper and traces of iron and saltpeter.,Chalcocite,21209,130,1
12942,chunk of cuprite,chunks of cuprite,0,"Though its appearance suggests it is a precious gem, this ore is actually a rare form of red translucent copper.",Cuprite,21206,148,1
12943,sprig of Dravanian mistletoe,sprigs of Dravanian mistletoe,0,A variety of parasitic plant found growing on trees in the Churning Mists.,Dravanian Mistletoe,25001,133,1
12944,sprig of Abalathian mistletoe,sprigs of Abalathian mistletoe,0,A variety of parasitic plant found growing on trees in the Sea of Clouds.,Abalathian Mistletoe,25001,142,1
12945,pinch of red alumen,pinches of red alumen,0,A reddish variety of the mineral used by leatherworkers to tan animal hides. It lacks the deodorizing properties of its lighter counterpart.,Red Alumen,22656,160,1
12946,red ooid,red ooids,0,An egg-shaped stone composed of countless layers of reddish mineral deposits enveloping a tiny nucleus of rock or shell.,Red Ooid,21312,150,1
12947,green ooid,green ooids,0,An egg-shaped stone composed of countless layers of greenish mineral deposits enveloping a tiny nucleus of rock or shell.,Green Ooid,21314,150,1
12948,blue ooid,blue ooids,0,An egg-shaped stone composed of countless layers of bluish mineral deposits enveloping a tiny nucleus of rock or shell.,Blue Ooid,21317,150,1
12949,yellow ooid,yellow ooids,0,An egg-shaped stone composed of countless layers of yellowish mineral deposits enveloping a tiny nucleus of rock or shell.,Yellow Ooid,21315,150,1
12950,violet ooid,violet ooids,0,An egg-shaped stone composed of countless layers of purplish mineral deposits enveloping a tiny nucleus of rock or shell.,Violet Ooid,21316,150,1
12951,red roundstone,red roundstones,0,"A bright-red stone so perfectly spherical, it is difficult to believe it was not hand-carved.",Red Roundstone,21253,160,1
12952,green roundstone,green roundstones,0,"A bright-green stone so perfectly spherical, it is difficult to believe it was not hand-carved.",Green Roundstone,21254,160,1
12953,blue roundstone,blue roundstones,0,"A bright-blue stone so perfectly spherical, it is difficult to believe it was not hand-carved.",Blue Roundstone,21255,160,1
12954,yellow roundstone,yellow roundstones,0,"A bright-yellow stone so perfectly spherical, it is difficult to believe it was not hand-carved.",Yellow Roundstone,21256,160,1
12955,violet roundstone,violet roundstones,0,"A bright-purple stone so perfectly spherical, it is difficult to believe it was not hand-carved.",Violet Roundstone,21257,160,1
12956,foxglove,foxgloves,0,A poisonous herb native to the Coerthas highlands. Up to twenty purple finger-length flowers can bloom on a single stalk.,Foxglove,25030,150,1
12957,sprig of bladeleaf,sprigs of bladeleaf,0,"This variety of wild grass native to the Dravanian forelands is characterized by long, serrated leaves which can leave lacerations on unprotected skin.",Bladeleaf,25010,150,1
12958,wyvern's wart,wyvern's warts,0,A mushroom so toxic that it is said a single bite can kill an adult wyvern.,Wyvern's Wart,25406,150,1
12959,void nut,void nuts,0,Some of Eorzea's more superstitious smallfolk believe the pattern of grooves found upon the shell of this otherwise ordinary walnut to be proof that an evil voidsent has possessed the poor fruit.,Void Nut,25316,150,1
12960,black swan feather,black swan feathers,0,"The long, glossy feather of a common black swan.",Black Swan Feather,21903,150,1
12961,bitter foxglove,bitter foxgloves,0,A rare herb native to the Coerthas highlands. Poison extracted from its leaves is several times more deadly than that found in common foxgloves.,Bitter Foxglove,25033,160,1
12962,sprig of swordleaf,sprigs of swordleaf,0,"This rare variety of wild grass native to the Dravanian forelands is characterized by long, serrated leaves which have been known to slice through hardened leather like it were butter.",Swordleaf,25026,160,1
12963,dragon's wart,dragon's warts,0,A mushroom so toxic that it is said a single bite can kill an adult dragon.,Dragon's Wart,25407,160,1
12964,heavensnut,heavensnuts,0,Some of Eorzea's more pious peasants believe the pattern of grooves found upon the shell of this otherwise ordinary walnut to be proof that a messenger of the heavens has blessed the fruit.,Heavensnut,25315,160,1
12965,mute swan feather,mute swan feathers,0,"The long, glossy feather of a rare mute swan.",Mute Swan Feather,21908,160,1
12966,bright fire rock,bright fire rocks,0,"An uncut, unpolished stone imbued with aetheric fire energy.",Bright Fire Rock,21471,145,1
12967,bright lightning rock,bright lightning rocks,0,"An uncut, unpolished stone imbued with aetheric lightning energy.",Bright Lightning Rock,21475,145,1
12968,bushel of granular clay,bushels of granular clay,0,Crumbly balls of reddish clay added to soil to improve both moisture retention and drainage.,Granular Clay,27407,139,1
12969,bushel of peat moss,bushels of peat moss,0,Soil created by thousands of years of decaying flora gathering on the bottom of marshes.,Peat Moss,27401,145,1
12970,bushel of black soil,bushels of black soil,0,"This rich, dark soil receives its color from a high concentration of organic matter.",Black Soil,27404,150,1
12971,sprig of highland oregano,sprigs of highland oregano,0,"Due to its higher oil content, highland oregano is preferred over other breeds of oregano by apothecaries and perfumeries across Eorzea.",Highland Oregano,25015,139,1
12972,sprig of Furymint,sprigs of Furymint,0,"Named after the spear-like shape of its leaves, this variety of mint has a cooler, less biting flavor than its darker-leaved cousin peppermint.",Furymint,25016,145,1
12973,sprig of clary sage,sprigs of clary sage,0,"A fragrant herb used in medicines, perfumes, and cooking.",Clary Sage,25009,150,1
12974,type-1 woodworking counterfoil,type-1 woodworking counterfoils,0,Proof of submission of a collectable requested by Rowena's House of Splendors.,Type-1 Woodworking Counterfoil,26184,150,1
12975,type-1 blacksmithing counterfoil,type-1 blacksmithing counterfoils,0,Proof of submission of a collectable requested by Rowena's House of Splendors.,Type-1 Blacksmithing Counterfoil,26184,150,1
12976,type-1 armoring counterfoil,type-1 armoring counterfoils,0,Proof of submission of a collectable requested by Rowena's House of Splendors.,Type-1 Armoring Counterfoil,26184,150,1
12977,type-1 goldsmithing counterfoil,type-1 goldsmithing counterfoils,0,Proof of submission of a collectable requested by Rowena's House of Splendors.,Type-1 Goldsmithing Counterfoil,26184,150,1
12978,type-1 leatherworking counterfoil,type-1 leatherworking counterfoils,0,Proof of submission of a collectable requested by Rowena's House of Splendors.,Type-1 Leatherworking Counterfoil,26184,150,1
12979,type-1 weaving counterfoil,type-1 weaving counterfoils,0,Proof of submission of a collectable requested by Rowena's House of Splendors.,Type-1 Weaving Counterfoil,26184,150,1
12980,type-1 alchemy counterfoil,type-1 alchemy counterfoils,0,Proof of submission of a collectable requested by Rowena's House of Splendors.,Type-1 Alchemy Counterfoil,26184,150,1
12981,type-1 cooking counterfoil,type-1 cooking counterfoils,0,Proof of submission of a collectable requested by Rowena's House of Splendors.,Type-1 Cooking Counterfoil,26184,150,1
12982,type-1 mining counterfoil,type-1 mining counterfoils,0,Proof of submission of a collectable requested by Rowena's House of Splendors.,Type-1 Mining Counterfoil,26184,150,1
12983,type-1 botany counterfoil,type-1 botany counterfoils,0,Proof of submission of a collectable requested by Rowena's House of Splendors.,Type-1 Botany Counterfoil,26184,150,1
12984,type-1 fishing counterfoil,type-1 fishing counterfoils,0,Proof of submission of a collectable requested by Rowena's House of Splendors.,Type-1 Fishing Counterfoil,26184,150,1
12985,behemoth earring,behemoth earrings,0,,Behemoth Earring,48652,1,1
12986,Qiqirn earring,Qiqirn earrings,0,,Qiqirn Earring,48653,1,1
12987,Darkscale belt of fending,Darkscale belts of fending,0,,Darkscale Belt of Fending,47276,136,7
12988,Darkscale belt of slaying,Darkscale belts of slaying,0,,Darkscale Belt of Slaying,47276,136,7
12989,Darkscale belt of sorcery,Darkscale belts of sorcery,0,,Darkscale Belt of Sorcery,47276,136,7
12990,haddock,haddock,0,A whitefish perfect for frying.,Haddock,29012,1,1
12991,set of Orthodox barding,sets of Orthodox barding,0,A beautifully ornamented suit of plate armor worn by chocobos in the service of church officiants.,Orthodox Barding,49113,1,1
12992,Twintania neurolink key,Twintania neurolink keys,0,"A square of hardened resin-like material that, when tapped, summons Twintania, an ancient wyvern enslaved by the Allagans several thousand summers past.",Twintania Neurolink Key,26014,1,1
12993,amber draught chocobo whistle,amber draught chocobo whistles,1,"A small hand-carved whistle that emits a unique, high-pitched tone discernible only by a rare amber draught chocobo trained from capture to recognize and respond to the sound. Use to summon your personal amber draught chocobo.",Amber Draught Chocobo Whistle,26012,1,1
12994,gold chocobo feather,gold chocobo feathers,0,"A common symbol of friendship throughout the realm, these brilliant plumes can be exchanged at Calamity salvagers for special rewards.",Gold Chocobo Feather,21901,1,1
12995,silver chocobo feather,silver chocobo feathers,0,"A common symbol of friendship throughout the realm, these brilliant plumes can be exchanged at Calamity salvagers for special rewards.",Silver Chocobo Feather,21909,1,1
12996,chivalric coat of fending,chivalric coats of fending,0,,Chivalric Coat of Fending,43281,160,2
12997,chivalric coat of maiming,chivalric coats of maiming,0,,Chivalric Coat of Maiming,43282,160,2
12998,chivalric coat of striking,chivalric coats of striking,0,,Chivalric Coat of Striking,42462,160,2
12999,chivalric longcoat of aiming,chivalric longcoats of aiming,0,,Chivalric Longcoat of Aiming,43594,160,2
13000,chivalric coat of scouting,chivalric coats of scouting,0,,Chivalric Coat of Scouting,42463,160,2
13001,chivalric doublet of healing,chivalric doublets of healing,0,,Chivalric Doublet of Healing,42464,160,2
13002,chivalric doublet of casting,chivalric doublets of casting,0,,Chivalric Doublet of Casting,42465,160,2
13003,iron giant core,iron giant cores,1,The control unit of an iron giant.,Iron Giant Core,21274,160,1
13004,copy of <Emphasis>Ballroom Etiquette - The Last Huzzah</Emphasis>,copies of <Emphasis>Ballroom Etiquette - The Last Huzzah</Emphasis>,0,"An illustrated manual of celebratory gestures best to be avoided at balls, masquerades, and other social gatherings. Use to learn the /huzzah emote.",Ballroom Etiquette - The Last Huzzah,26435,1,1
13005,millmaster's saw,millmaster's saws,0,,Millmaster's Saw,35020,170,3
13006,forgemaster's hammer,forgemaster's hammers,0,,Forgemaster's Hammer,35119,170,3
13007,hammermaster's beetle,hammermaster's beetles,0,,Hammermaster's Beetle,35219,170,3
